STATIONS_ID;MESS_DATUM;QN_592;ATMO_STRAHL;FD_STRAHL;FG_STRAHL;SD_STRAHL;eor
       5705;19570101;    1;     -999;     -999;     -999;    0.0;eor
       5705;19570102;    1;     -999;     -999;     -999;    0.0;eor
       5705;19570103;    1;     -999;     -999;     -999;    2.9;eor
       5705;19570104;    1;     -999;     -999;     -999;    0.0;eor
       5705;19570105;    1;     -999;     -999;     -999;    0.0;eor
       5705;19570106;    1;     -999;     -999;     -999;    0.0;eor
       5705;19570107;    1;     -999;     -999;     -999;    1.2;eor
       5705;19570108;    1;     -999;     -999;     -999;    4.3;eor
       5705;19570109;    1;     -999;     -999;     -999;    3.9;eor
       5705;19570110;    1;     -999;     -999;     -999;    0.0;eor
       5705;19570111;    1;     -999;     -999;     -999;    0.7;eor
       5705;19570112;    1;     -999;     -999;     -999;    0.0;eor
       5705;19570113;    1;     -999;     -999;     -999;    0.0;eor
       5705;19570114;    1;     -999;     -999;     -999;    1.4;eor
       5705;19570115;    1;     -999;     -999;     -999;    0.0;eor
       5705;19570116;    1;     -999;     -999;     -999;    6.6;eor
       5705;19570117;    1;     -999;     -999;     -999;    7.8;eor
       5705;19570118;    1;     -999;     -999;     -999;    7.3;eor
       5705;19570119;    1;     -999;     -999;     -999;    1.2;eor
       5705;19570120;    1;     -999;     -999;     -999;    0.0;eor
       5705;19570121;    1;     -999;     -999;     -999;    6.5;eor
       5705;19570122;    1;     -999;     -999;     -999;    3.0;eor
       5705;19570123;    1;     -999;     -999;     -999;    3.7;eor
       5705;19570124;    1;     -999;     -999;     -999;    0.0;eor
       5705;19570125;    1;     -999;     -999;     -999;    1.4;eor
       5705;19570126;    1;     -999;     -999;     -999;    0.3;eor
       5705;19570127;    1;     -999;     -999;     -999;    0.1;eor
       5705;19570128;    1;     -999;     -999;     -999;    1.9;eor
       5705;19570129;    1;     -999;     -999;     -999;    6.6;eor
       5705;19570130;    1;     -999;     -999;     -999;    1.1;eor
       5705;19570131;    1;     -999;     -999;     -999;    0.3;eor
       5705;19570201;    1;     -999;     -999;     -999;    1.1;eor
       5705;19570202;    1;     -999;     -999;     -999;    5.6;eor
       5705;19570203;    1;     -999;     -999;     -999;    1.4;eor
       5705;19570204;    1;     -999;     -999;     -999;    7.0;eor
       5705;19570205;    1;     -999;     -999;     -999;    3.9;eor
       5705;19570206;    1;     -999;     -999;     -999;    0.0;eor
       5705;19570207;    1;     -999;     -999;     -999;    1.1;eor
       5705;19570208;    1;     -999;     -999;     -999;    0.0;eor
       5705;19570209;    1;     -999;     -999;     -999;    0.3;eor
       5705;19570210;    1;     -999;     -999;     -999;    1.8;eor
       5705;19570211;    1;     -999;     -999;     -999;    2.5;eor
       5705;19570212;    1;     -999;     -999;     -999;    0.2;eor
       5705;19570213;    1;     -999;     -999;     -999;    0.0;eor
       5705;19570214;    1;     -999;     -999;     -999;    2.2;eor
       5705;19570215;    1;     -999;     -999;     -999;    0.3;eor
       5705;19570216;    1;     -999;     -999;     -999;    3.9;eor
       5705;19570217;    1;     -999;     -999;     -999;    5.9;eor
       5705;19570218;    1;     -999;     -999;     -999;    0.0;eor
       5705;19570219;    1;     -999;     -999;     -999;    2.0;eor
       5705;19570220;    1;     -999;     -999;     -999;    0.5;eor
       5705;19570221;    1;     -999;     -999;     -999;    3.6;eor
       5705;19570222;    1;     -999;     -999;     -999;    6.4;eor
       5705;19570223;    1;     -999;     -999;     -999;    5.5;eor
       5705;19570224;    1;     -999;     -999;     -999;    0.5;eor
       5705;19570225;    1;     -999;     -999;     -999;    0.0;eor
       5705;19570226;    1;     -999;     -999;     -999;    3.1;eor
       5705;19570227;    1;     -999;     -999;     -999;    0.9;eor
       5705;19570228;    1;     -999;     -999;     -999;    6.1;eor
       5705;19570301;    1;     -999;     -999;     -999;   10.1;eor
       5705;19570302;    1;     -999;     -999;     -999;   10.3;eor
       5705;19570303;    1;     -999;     -999;     -999;    6.7;eor
       5705;19570304;    1;     -999;     -999;     -999;    7.1;eor
       5705;19570305;    1;     -999;     -999;     -999;    8.2;eor
       5705;19570306;    1;     -999;     -999;     -999;    6.1;eor
       5705;19570307;    1;     -999;     -999;     -999;    1.0;eor
       5705;19570308;    1;     -999;     -999;     -999;    0.7;eor
       5705;19570309;    1;     -999;     -999;     -999;    3.3;eor
       5705;19570310;    1;     -999;     -999;     -999;    8.8;eor
       5705;19570311;    1;     -999;     -999;     -999;   10.9;eor
       5705;19570312;    1;     -999;     -999;     -999;    8.6;eor
       5705;19570313;    1;     -999;     -999;     -999;    9.9;eor
       5705;19570314;    1;     -999;     -999;     -999;    9.3;eor
       5705;19570315;    1;     -999;     -999;     -999;    4.0;eor
       5705;19570316;    1;     -999;     -999;     -999;    0.0;eor
       5705;19570317;    1;     -999;     -999;     -999;    0.0;eor
       5705;19570318;    1;     -999;     -999;     -999;    4.5;eor
       5705;19570319;    1;     -999;     -999;     -999;    2.2;eor
       5705;19570320;    1;     -999;     -999;     -999;    6.3;eor
