STATIONS_ID;MESS_DATUM;QN_592;ATMO_STRAHL;FD_STRAHL;FG_STRAHL;SD_STRAHL;eor
       5404;19610101;    1;     -999;     -999;   282.00;    0.0;eor
       5404;19610102;    1;     -999;     -999;   517.00;    3.7;eor
       5404;19610103;    1;     -999;     -999;   317.00;    0.0;eor
       5404;19610104;    1;     -999;     -999;   523.00;    3.5;eor
       5404;19610105;    1;     -999;     -999;   324.00;    0.7;eor
       5404;19610106;    1;     -999;     -999;   458.00;    1.5;eor
       5404;19610107;    1;     -999;     -999;   248.00;    0.2;eor
       5404;19610108;    1;     -999;     -999;   179.00;    0.0;eor
       5404;19610109;    1;     -999;     -999;   397.00;    1.1;eor
       5404;19610110;    1;     -999;     -999;   552.00;    2.5;eor
       5404;19610111;    1;     -999;     -999;   321.00;    0.3;eor
       5404;19610112;    1;     -999;     -999;   464.00;    3.1;eor
       5404;19610113;    1;     -999;     -999;   256.00;    0.0;eor
       5404;19610114;    1;     -999;     -999;   517.00;    1.9;eor
       5404;19610115;    1;     -999;     -999;   441.00;    3.6;eor
       5404;19610116;    1;     -999;     -999;   703.00;    7.8;eor
       5404;19610117;    1;     -999;     -999;   595.00;    4.9;eor
       5404;19610118;    1;     -999;     -999;   778.00;    7.9;eor
       5404;19610119;    1;     -999;     -999;   728.00;    7.9;eor
       5404;19610120;    1;     -999;     -999;   570.00;    2.1;eor
       5404;19610121;    1;     -999;     -999;   263.00;    0.0;eor
       5404;19610122;    1;     -999;     -999;   509.00;    0.6;eor
       5404;19610123;    1;     -999;     -999;   241.00;    0.0;eor
       5404;19610124;    1;     -999;     -999;   248.00;    0.0;eor
       5404;19610125;    1;     -999;     -999;   217.00;    0.0;eor
       5404;19610126;    1;     -999;     -999;   359.00;    0.0;eor
       5404;19610127;    1;     -999;     -999;   402.00;    0.2;eor
       5404;19610128;    1;     -999;     -999;   733.00;    4.6;eor
       5404;19610129;    1;     -999;     -999;   869.00;    7.6;eor
       5404;19610130;    1;     -999;     -999;   301.00;    0.0;eor
       5404;19610131;    1;     -999;     -999;   484.00;    2.0;eor
       5404;19610201;    1;     -999;     -999;   387.00;    0.8;eor
       5404;19610202;    1;     -999;     -999;   247.00;    0.1;eor
       5404;19610203;    1;     -999;     -999;   217.00;    0.0;eor
       5404;19610204;    1;     -999;     -999;   407.00;    1.7;eor
       5404;19610205;    1;     -999;     -999;   470.00;    0.7;eor
       5404;19610206;    1;     -999;     -999;   676.00;    2.5;eor
       5404;19610207;    1;     -999;     -999;   366.00;    1.7;eor
       5404;19610208;    1;     -999;     -999;   403.00;    1.4;eor
       5404;19610209;    1;     -999;     -999;   219.00;    0.3;eor
       5404;19610210;    1;     -999;     -999;   430.00;    1.3;eor
       5404;19610211;    1;     -999;     -999;   499.00;    0.7;eor
       5404;19610212;    1;     -999;     -999;   566.00;    2.6;eor
       5404;19610213;    1;     -999;     -999;   200.00;    0.0;eor
       5404;19610214;    1;     -999;     -999;   810.00;    4.5;eor
       5404;19610215;    1;     -999;     -999;   846.00;    5.1;eor
       5404;19610216;    1;     -999;     -999;   965.00;    6.7;eor
       5404;19610217;    1;     -999;     -999;   341.00;    0.0;eor
       5404;19610218;    1;     -999;     -999;   888.00;    5.8;eor
       5404;19610219;    1;     -999;     -999;   597.00;    2.5;eor
       5404;19610220;    1;     -999;     -999;   504.00;    2.4;eor
       5404;19610221;    1;     -999;     -999;   460.00;    2.5;eor
       5404;19610222;    1;     -999;     -999;  1003.00;    6.6;eor
       5404;19610223;    1;     -999;     -999;   667.00;    2.6;eor
       5404;19610224;    1;     -999;     -999;  1185.00;    9.3;eor
       5404;19610225;    1;     -999;     -999;  1238.00;    7.9;eor
       5404;19610226;    1;     -999;     -999;  1129.00;    8.3;eor
       5404;19610227;    1;     -999;     -999;   609.00;    0.5;eor
       5404;19610228;    1;     -999;     -999;   344.00;    0.0;eor
       5404;19610301;    1;     -999;     -999;   671.00;    2.4;eor
       5404;19610302;    1;     -999;     -999;   765.00;    2.4;eor
       5404;19610303;    1;     -999;     -999;   367.00;    0.2;eor
       5404;19610304;    1;     -999;     -999;   770.00;    3.1;eor
       5404;19610305;    1;     -999;     -999;  1375.00;   10.3;eor
       5404;19610306;    1;     -999;     -999;  1382.00;    9.2;eor
       5404;19610307;    1;     -999;     -999;  1375.00;    9.1;eor
       5404;19610308;    1;     -999;     -999;  1454.00;   10.2;eor
       5404;19610309;    1;     -999;     -999;  1513.00;   10.8;eor
       5404;19610310;    1;     -999;     -999;  1440.00;   10.0;eor
       5404;19610311;    1;     -999;     -999;  1366.00;    9.4;eor
       5404;19610312;    1;     -999;     -999;  1397.00;    8.2;eor
       5404;19610313;    1;     -999;     -999;   523.00;    0.0;eor
       5404;19610314;    1;     -999;     -999;   323.00;    0.0;eor
       5404;19610315;    1;     -999;     -999;   488.00;    0.1;eor
       5404;19610316;    1;     -999;     -999;  1622.00;    9.8;eor
       5404;19610317;    1;     -999;     -999;  1714.00;   10.8;eor
       5404;19610318;    1;     -999;     -999;  1591.00;    9.4;eor
       5404;19610319;    1;     -999;     -999;   960.00;    3.2;eor
       5404;19610320;    1;     -999;     -999;  1129.00;    4.6;eor
       5404;19610321;    1;     -999;     -999;   733.00;    2.1;eor
       5404;19610322;    1;     -999;     -999;  1550.00;    7.1;eor
       5404;19610323;    1;     -999;     -999;   907.00;    0.6;eor
       5404;19610324;    1;     -999;     -999;  1116.00;    4.5;eor
       5404;19610325;    1;     -999;     -999;  1625.00;    9.0;eor
       5404;19610326;    1;     -999;     -999;  1764.00;    8.9;eor
       5404;19610327;    1;     -999;     -999;   346.00;    0.6;eor
       5404;19610328;    1;     -999;     -999;  1783.00;    9.2;eor
       5404;19610329;    1;     -999;     -999;   891.00;    0.5;eor
       5404;19610330;    1;     -999;     -999;   760.00;    0.2;eor
       5404;19610331;    1;     -999;     -999;   939.00;    2.1;eor
       5404;19610401;    1;     -999;     -999;   988.00;    1.9;eor
       5404;19610402;    1;     -999;     -999;  1129.00;    1.9;eor
       5404;19610403;    1;     -999;     -999;  1168.00;    3.2;eor
       5404;19610404;    1;     -999;     -999;  1575.00;    6.0;eor
       5404;19610405;    1;     -999;     -999;  1892.00;   11.6;eor
       5404;19610406;    1;     -999;     -999;  2005.00;   11.1;eor
       5404;19610407;    1;     -999;     -999;  1854.00;    9.7;eor
       5404;19610408;    1;     -999;     -999;   924.00;    1.6;eor
       5404;19610409;    1;     -999;     -999;  1263.00;    3.5;eor
       5404;19610410;    1;     -999;     -999;  1136.00;    3.0;eor
       5404;19610411;    1;     -999;     -999;  1032.00;    2.4;eor
       5404;19610412;    1;     -999;     -999;  1003.00;    3.2;eor
       5404;19610413;    1;     -999;     -999;  2084.00;   12.3;eor
       5404;19610414;    1;     -999;     -999;  1555.00;    5.7;eor
       5404;19610415;    1;     -999;     -999;   710.00;    0.2;eor
       5404;19610416;    1;     -999;     -999;  2013.00;    9.7;eor
       5404;19610417;    1;     -999;     -999;  1830.00;    7.4;eor
       5404;19610418;    1;     -999;     -999;   709.00;    0.2;eor
       5404;19610419;    1;     -999;     -999;   648.00;    2.2;eor
       5404;19610420;    1;     -999;     -999;  2063.00;    7.0;eor
       5404;19610421;    1;     -999;     -999;  1058.00;    0.5;eor
       5404;19610422;    1;     -999;     -999;  1518.00;    3.5;eor
       5404;19610423;    1;     -999;     -999;  1645.00;    4.6;eor
       5404;19610424;    1;     -999;     -999;   332.00;    0.0;eor
       5404;19610425;    1;     -999;     -999;  1542.00;    6.6;eor
       5404;19610426;    1;     -999;     -999;   972.00;    0.8;eor
       5404;19610427;    1;     -999;     -999;  1592.00;    6.2;eor
       5404;19610428;    1;     -999;     -999;  2147.00;    9.9;eor
       5404;19610429;    1;     -999;     -999;  1649.00;    4.7;eor
       5404;19610430;    1;     -999;     -999;   688.00;    0.0;eor
       5404;19610501;    1;     -999;     -999;  1020.00;    0.8;eor
       5404;19610502;    1;     -999;     -999;  1595.00;    5.0;eor
       5404;19610503;    1;     -999;     -999;  1475.00;    6.7;eor
       5404;19610504;    1;     -999;     -999;  1807.00;    7.0;eor
       5404;19610505;    1;     -999;     -999;  2361.00;   10.5;eor
       5404;19610506;    1;     -999;     -999;   532.00;    0.1;eor
       5404;19610507;    1;     -999;     -999;  1848.00;    5.3;eor
       5404;19610508;    1;     -999;     -999;  1711.00;    6.7;eor
       5404;19610509;    1;     -999;     -999;  1713.00;    5.9;eor
       5404;19610510;    1;     -999;     -999;  1519.00;    5.6;eor
       5404;19610511;    1;     -999;     -999;  1136.00;    3.2;eor
       5404;19610512;    1;     -999;     -999;  1038.00;    0.9;eor
       5404;19610513;    1;     -999;     -999;  1292.00;    2.7;eor
       5404;19610514;    1;     -999;     -999;  1287.00;    2.8;eor
       5404;19610515;    1;     -999;     -999;   769.00;    0.2;eor
       5404;19610516;    1;     -999;     -999;  1227.00;    2.9;eor
